Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
133,0.160,16.827,26.923,0,16.987,26.923,0,0.160,0.160,255,255
134,0.160,16.987,23.718,0,16.987,23.878,0,0.160,0.160,255,255
135,0.227,17.468,26.122,0,17.628,25.962,0,0.227,0.227,255,255
136,0.547,17.628,2.724,0,17.788,2.244,0,0.507,0.508,255,255
137,1.387,17.788,23.237,0,18.910,22.596,0,1.292,1.324,255,255
138,0.160,17.788,28.205,0,17.949,28.205,0,0.160,0.160,255,255
139,0.321,17.949,1.763,0,18.269,1.763,0,0.321,0.321,255,255
140,5.471,18.109,8.654,0,20.833,7.212,0,3.083,4.991,255,255
140,0.547,20.994,7.692,0,20.833,7.212,0,0.507,0.547,255,255
140,0.387,21.154,7.051,0,20.833,7.212,0,0.358,0.387,255,255
141,0.160,18.109,9.936,0,18.269,9.936,0,0.160,0.160,255,255
142,0.707,18.109,30.128,0,18.269,30.769,0,0.661,0.674,255,255
143,0.387,18.269,4.167,0,18.429,4.487,0,0.358,0.339,255,255
144,1.255,18.429,27.885,0,19.071,27.083,0,1.026,1.148,255,255
145,1.387,18.429,32.372,0,19.551,32.692,0,1.167,1.249,255,255
146,0.227,18.590,19.872,0,18.750,19.712,0,0.227,0.227,255,255
147,2.161,18.590,24.840,0,20.032,23.558,0,1.930,2.032,255,255
148,0.934,18.750,3.045,0,19.231,2.404,0,0.801,0.848,255,255
149,0.160,18.750,8.974,0,18.910,8.974,0,0.160,0.160,255,255
150,2.083,18.750,37.981,0,18.750,40.064,0,2.083,2.083,255,255
152,1.481,19.071,29.006,0,20.353,29.167,0,1.292,1.292,255,255
153,0.160,19.231,1.282,0,19.391,1.282,0,0.160,0.160,255,255
155,1.575,19.391,3.365,0,19.872,4.647,0,1.369,1.432,255,255
158,0.387,19.551,30.609,0,19.872,30.449,0,0.358,0.339,255,255
159,1.481,20.673,34.295,0,20.032,35.417,0,1.292,1.485,255,255
159,1.094,20.353,36.378,0,20.032,35.417,0,1.014,1.064,255,255
159,0.547,19.551,35.256,0,20.032,35.417,0,0.507,0.508,255,255
160,0.641,19.712,9.776,0,19.712,10.417,0,0.641,0.641,255,255
161,1.548,20.353,26.122,0,20.994,27.404,0,1.433,1.123,255,255
161,1.227,20.032,27.404,0,20.994,27.404,0,0.962,1.152,255,255
161,1.227,21.314,25.481,0,20.353,26.122,0,1.156,0.855,255,255
161,0.840,19.712,26.282,0,20.353,26.122,0,0.661,0.764,255,255
161,0.321,21.154,27.404,0,20.994,27.404,0,0.160,0.000,0,0
162,4.350,20.032,15.064,0,20.833,11.538,0,3.616,3.996,255,255
163,0.160,20.032,37.340,0,20.032,37.500,0,0.160,0.160,255,255
164,0.160,20.353,22.596,0,20.513,22.596,0,0.160,0.160,255,255
165,1.255,20.994,2.083,0,20.994,3.205,0,1.122,0.973,255,255
165,0.614,21.314,3.686,0,20.994,3.205,0,0.578,0.339,255,255
165,0.547,20.513,3.045,0,20.994,3.205,0,0.507,0.489,255,255
166,1.094,20.994,1.122,0,21.474,0.321,0,0.934,0.950,255,255
170,0.547,21.314,9.936,0,21.795,10.096,0,0.507,0.508,255,255
171,0.387,21.314,23.878,0,21.635,23.718,0,0.358,0.339,255,255
172,0.321,21.314,30.288,0,21.635,30.288,0,0.321,0.321,255,255
174,2.923,22.917,3.365,0,22.276,5.609,0,2.333,2.713,255,255
174,0.774,21.635,5.288,0,22.276,5.609,0,0.717,0.669,255,255
174,0.481,22.276,6.090,0,22.276,5.609,0,0.481,0.481,255,255
175,0.321,21.795,6.731,0,22.115,6.731,0,0.321,0.321,255,255
176,0.547,21.795,25.321,0,22.276,25.160,0,0.507,0.508,255,255
177,2.067,21.795,29.006,0,23.397,27.885,0,1.956,1.975,255,255
179,0.934,21.955,12.821,0,22.276,12.019,0,0.863,0.913,255,255
180,0.481,21.955,26.763,0,22.436,26.763,0,0.481,0.481,255,255
181,5.190,23.878,33.494,0,25.962,30.449,0,3.689,4.499,255,255
181,4.991,21.795,39.583,0,21.795,39.583,0,0.000,4.312,255,255
181,3.924,21.795,39.583,0,22.276,36.218,0,3.400,3.292,255,255
181,3.520,23.237,32.212,0,25.962,30.449,0,3.245,2.973,255,255
181,3.228,23.077,34.295,0,23.237,32.212,0,2.089,2.878,255,255
181,3.150,26.282,40.385,0,27.404,38.301,0,2.366,3.010,255,255
181,2.349,25.160,35.577,0,26.122,37.340,0,2.008,1.972,255,255
181,2.189,22.276,36.218,0,23.718,35.417,0,1.650,1.645,255,255
181,1.641,23.237,32.212,0,23.878,33.494,0,1.433,1.172,255,255
181,1.641,23.718,35.417,0,25.160,35.577,0,1.451,0.978,255,255
181,1.509,26.763,35.577,0,26.603,37.019,0,1.451,1.509,255,255
181,1.387,23.077,34.295,0,23.718,35.417,0,1.292,1.071,255,255
181,1.227,23.077,34.295,0,23.878,33.494,0,1.133,0.959,255,255
181,1.028,25.321,34.615,0,25.160,35.577,0,0.975,0.965,255,255
181,1.000,28.045,37.660,0,27.404,38.301,0,0.907,0.959,255,255
181,0.934,21.955,35.417,0,22.276,36.218,0,0.863,0.827,255,255
181,0.934,26.282,29.647,0,25.962,30.449,0,0.863,0.967,255,255
181,0.840,23.077,31.571,0,23.237,32.212,0,0.661,0.759,255,255
181,0.707,26.603,37.019,0,26.923,37.500,0,0.578,0.321,255,255
181,0.680,26.122,37.340,0,26.603,37.821,0,0.680,0.227,255,255
181,0.614,26.122,37.340,0,26.603,37.019,0,0.578,0.227,255,255
181,0.614,26.923,37.500,0,26.923,37.981,0,0.481,0.387,255,255
181,0.614,26.923,37.981,0,27.404,38.301,0,0.578,0.227,255,255
181,0.453,26.603,37.821,0,26.923,37.500,0,0.453,0.000,0,0
181,0.387,26.603,37.821,0,26.923,37.981,0,0.358,0.160,255,255
182,1.227,22.115,30.769,0,23.077,30.128,0,1.156,1.061,255,255
183,0.160,22.276,31.571,0,22.276,31.731,0,0.160,0.160,255,255
185,0.160,22.596,1.603,0,22.596,1.763,0,0.160,0.160,255,255
186,2.216,22.596,7.532,0,22.917,9.615,0,2.108,2.124,255,255
189,0.160,23.237,0.801,0,23.397,0.801,0,0.160,0.160,255,255
190,0.160,23.237,23.878,0,23.237,24.038,0,0.160,0.160,255,255
191,0.160,23.397,10.096,0,23.558,10.096,0,0.160,0.160,255,255
192,0.934,23.558,12.660,0,23.878,11.859,0,0.863,0.846,255,255
193,0.227,23.558,18.590,0,23.718,18.750,0,0.227,0.227,255,255
194,1.481,23.558,40.224,0,24.199,39.103,0,1.292,1.341,255,255
195,3.537,23.718,6.731,0,24.199,9.936,0,3.241,3.390,255,255
196,0.160,23.718,17.628,0,23.878,17.628,0,0.160,0.160,255,255
199,0.160,24.038,25.641,0,24.199,25.641,0,0.160,0.160,255,255
200,2.443,24.199,0.160,0,24.359,2.404,0,2.249,2.256,255,255
202,2.763,24.359,6.410,0,24.519,3.846,0,2.569,2.594,255,255
203,0.160,24.359,14.263,0,24.359,14.423,0,0.160,0.160,255,255
204,0.160,24.519,27.083,0,24.679,27.083,0,0.160,0.160,255,255
205,0.614,24.519,29.327,0,24.840,28.846,0,0.578,0.598,255,255
207,0.321,24.679,37.660,0,25.000,37.660,0,0.321,0.321,255,255
210,1.708,25.641,9.455,0,25.641,8.013,0,1.442,1.411,255,255
